Location,Month,Admitting Department,Admissions
Hospital_5,2024-11-01,Department_09,74
Hospital_5,2024-11-01,Department_10,61
Hospital_5,2024-11-01,Department_11,64
Hospital_5,2024-11-01,Department_12,62
Hospital_5,2024-11-01,Department_13,38
Hospital_5,2024-11-01,Department_14,41
Hospital_5,2024-11-01,Department_15,49
Hospital_5,2024-11-01,Department_16,15
Hospital_5,2024-11-01,Department_17,30
Hospital_5,2024-11-01,Department_18,7
Hospital_5,2024-11-01,Department_19,16
Hospital_5,2024-11-01,Department_20,17
Hospital_5,2024-11-01,Department_21,8
Hospital_5,2024-11-01,Department_22,9
Hospital_5,2024-11-01,Department_23,4
Hospital_5,2024-11-01,Department_24,4
Hospital_5,2024-11-01,Department_27,5
Hospital_5,2024-11-01,Department_30,1
Hospital_5,2024-12-01,Department_01,467
Hospital_5,2024-12-01,Department_02,307
Hospital_5,2024-12-01,Department_03,239
Hospital_5,2024-12-01,Department_04,251
Hospital_5,2024-12-01,Department_05,179
Hospital_5,2024-12-01,Department_06,101
Hospital_5,2024-12-01,Department_07,110
Hospital_5,2024-12-01,Department_08,89
Hospital_5,2024-12-01,Department_09,75
Hospital_5,2024-12-01,Department_10,80
Hospital_5,2024-12-01,Department_11,68
Hospital_5,2024-12-01,Department_12,52
Hospital_5,2024-12-01,Department_13,64
Hospital_5,2024-12-01,Department_14,41
Hospital_5,2024-12-01,Department_15,48
Hospital_5,2024-12-01,Department_16,16
Hospital_5,2024-12-01,Department_17,31
Hospital_5,2024-12-01,Department_18,14
Hospital_5,2024-12-01,Department_19,16
Hospital_5,2024-12-01,Department_20,21
Hospital_5,2024-12-01,Department_21,4
Hospital_5,2024-12-01,Department_22,9
Hospital_5,2024-12-01,Department_23,5
Hospital_5,2024-12-01,Department_24,4
Hospital_5,2024-12-01,Department_25,3
Hospital_5,2024-12-01,Department_26,1
Hospital_5,2024-12-01,Department_28,2
Hospital_5,2025-01-01,Department_01,504
Hospital_5,2025-01-01,Department_02,344
Hospital_5,2025-01-01,Department_03,267
Hospital_5,2025-01-01,Department_04,255
Hospital_5,2025-01-01,Department_05,199
Hospital_5,2025-01-01,Department_06,105
Hospital_5,2025-01-01,Department_07,100
Hospital_5,2025-01-01,Department_08,93
Hospital_5,2025-01-01,Department_09,63
Hospital_5,2025-01-01,Department_10,55
Hospital_5,2025-01-01,Department_11,63
Hospital_5,2025-01-01,Department_12,62
Hospital_5,2025-01-01,Department_13,69
Hospital_5,2025-01-01,Department_14,45
Hospital_5,2025-01-01,Department_15,44
Hospital_5,2025-01-01,Department_16,24
Hospital_5,2025-01-01,Department_17,10
Hospital_5,2025-01-01,Department_18,11
Hospital_5,2025-01-01,Department_19,18
Hospital_5,2025-01-01,Department_20,13
Hospital_5,2025-01-01,Department_21,3
Hospital_5,2025-01-01,Department_22,6
Hospital_5,2025-01-01,Department_23,9
Hospital_5,2025-01-01,Department_24,4
Hospital_5,2025-01-01,Department_25,3
Hospital_5,2025-01-01,Department_32,1
Hospital_5,2025-02-01,Department_01,446
Hospital_5,2025-02-01,Department_02,282
Hospital_5,2025-02-01,Department_03,248
Hospital_5,2025-02-01,Department_04,269
Hospital_5,2025-02-01,Department_05,194
Hospital_5,2025-02-01,Department_06,130
Hospital_5,2025-02-01,Department_07,89
Hospital_5,2025-02-01,Department_08,68
Hospital_5,2025-02-01,Department_09,49
Hospital_5,2025-02-01,Department_10,59
Hospital_5,2025-02-01,Department_11,48
Hospital_5,2025-02-01,Department_12,77
Hospital_5,2025-02-01,Department_13,50
Hospital_5,2025-02-01,Department_14,52
Hospital_5,2025-02-01,Department_15,35
Hospital_5,2025-02-01,Department_16,24
Hospital_5,2025-02-01,Department_17,23
Hospital_5,2025-02-01,Department_18,11
Hospital_5,2025-02-01,Department_19,12
Hospital_5,2025-02-01,Department_20,9
Hospital_5,2025-02-01,Department_21,2
Hospital_5,2025-02-01,Department_22,9
Hospital_5,2025-02-01,Department_23,2
Hospital_5,2025-02-01,Department_24,2
Hospital_5,2025-02-01,Department_25,1
Hospital_5,2025-02-01,Department_26,2
Hospital_5,2025-02-01,Department_27,2
Hospital_5,2025-02-01,Department_29,1
Hospital_5,2025-03-01,Department_01,414
Hospital_5,2025-03-01,Department_02,249
Hospital_5,2025-03-01,Department_03,221
Hospital_5,2025-03-01,Department_04,194
Hospital_5,2025-03-01,Department_05,134
Hospital_5,2025-03-01,Department_06,97
Hospital_5,2025-03-01,Department_07,77
Hospital_5,2025-03-01,Department_08,66
Hospital_5,2025-03-01,Department_09,56
Hospital_5,2025-03-01,Department_10,74
Hospital_5,2025-03-01,Department_11,57
Hospital_5,2025-03-01,Department_12,39
Hospital_5,2025-03-01,Department_13,40
Hospital_5,2025-03-01,Department_14,44
Hospital_5,2025-03-01,Department_15,33
Hospital_5,2025-03-01,Department_16,22
Hospital_5,2025-03-01,Department_17,18
Hospital_5,2025-03-01,Department_18,3
Hospital_5,2025-03-01,Department_19,13
Hospital_5,2025-03-01,Department_20,8
Hospital_5,2025-03-01,Department_21,10
Hospital_5,2025-03-01,Department_22,6
Hospital_5,2025-03-01,Department_23,12
Hospital_5,2025-03-01,Department_24,1
Hospital_5,2025-03-01,Department_26,1
Hospital_5,2025-03-01,Department_27,1
Hospital_5,2025-03-01,Department_30,1
Hospital_5,2025-03-01,Department_31,1
Hospital_5,2025-04-01,Department_01,478
Hospital_5,2025-04-01,Department_02,343
Hospital_5,2025-04-01,Department_03,302
Hospital_5,2025-04-01,Department_04,282
Hospital_5,2025-04-01,Department_05,178
Hospital_5,2025-04-01,Department_06,109
Hospital_5,2025-04-01,Department_07,103
Hospital_5,2025-04-01,Department_08,95
Hospital_5,2025-04-01,Department_09,72
Hospital_5,2025-04-01,Department_10,72
Hospital_5,2025-04-01,Department_11,65
Hospital_5,2025-04-01,Department_12,61
Hospital_5,2025-04-01,Department_13,70
Hospital_5,2025-04-01,Department_14,69
Hospital_5,2025-04-01,Department_15,60
Hospital_5,2025-04-01,Department_16,27
Hospital_5,2025-04-01,Department_17,19
Hospital_5,2025-04-01,Department_18,19
Hospital_5,2025-04-01,Department_19,12
Hospital_5,2025-04-01,Department_20,15
Hospital_5,2025-04-01,Department_21,8
Hospital_5,2025-04-01,Department_22,6
Hospital_5,2025-04-01,Department_23,15
Hospital_5,2025-04-01,Department_24,6
Hospital_5,2025-04-01,Department_25,2
Hospital_5,2025-04-01,Department_26,1
Hospital_5,2025-04-01,Department_27,1
Hospital_5,2025-04-01,Department_29,1
Hospital_5,2025-04-01,Department_31,1
Hospital_5,2025-05-01,Department_01,494
Hospital_5,2025-05-01,Department_02,345
Hospital_5,2025-05-01,Department_03,273
Hospital_5,2025-05-01,Department_04,298
Hospital_5,2025-05-01,Department_05,202
Hospital_5,2025-05-01,Department_06,127
Hospital_5,2025-05-01,Department_07,98
Hospital_5,2025-05-01,Department_08,127
Hospital_5,2025-05-01,Department_09,92
Hospital_5,2025-05-01,Department_10,93
Hospital_5,2025-05-01,Department_11,65
Hospital_5,2025-05-01,Department_12,80
Hospital_5,2025-05-01,Department_13,72
Hospital_5,2025-05-01,Department_14,69
Hospital_5,2025-05-01,Department_15,51
Hospital_5,2025-05-01,Department_16,28
Hospital_5,2025-05-01,Department_17,17
Hospital_5,2025-05-01,Department_18,20
Hospital_5,2025-05-01,Department_19,23
Hospital_5,2025-05-01,Department_20,6
Hospital_5,2025-05-01,Department_21,16
Hospital_5,2025-05-01,Department_22,11
Hospital_5,2025-05-01,Department_23,5
Hospital_5,2025-05-01,Department_24,8
Hospital_5,2025-05-01,Department_25,4
Hospital_5,2025-05-01,Department_28,2
Hospital_5,2025-05-01,Department_29,2
Hospital_5,2025-05-01,Department_33,1
Hospital_5,2025-06-01,Department_01,309
Hospital_5,2025-06-01,Department_02,237
Hospital_5,2025-06-01,Department_03,250
Hospital_5,2025-06-01,Department_04,232
Hospital_5,2025-06-01,Department_05,141
Hospital_5,2025-06-01,Department_06,93
Hospital_5,2025-06-01,Department_07,81
Hospital_5,2025-06-01,Department_08,93
Hospital_5,2025-06-01,Department_09,62
Hospital_5,2025-06-01,Department_10,52
Hospital_5,2025-06-01,Department_11,45
Hospital_5,2025-06-01,Department_12,48
Hospital_5,2025-06-01,Department_13,36
Hospital_5,2025-06-01,Department_14,24
Hospital_5,2025-06-01,Department_15,39
Hospital_5,2025-06-01,Department_16,17
Hospital_5,2025-06-01,Department_17,20
Hospital_5,2025-06-01,Department_18,8
Hospital_5,2025-06-01,Department_19,16
Hospital_5,2025-06-01,Department_20,6
Hospital_5,2025-06-01,Department_21,12
Hospital_5,2025-06-01,Department_22,8
Hospital_5,2025-06-01,Department_23,3
Hospital_5,2025-06-01,Department_24,4
Hospital_5,2025-06-01,Department_25,1
Hospital_5,2025-06-01,Department_27,3
Hospital_5,2025-06-01,Department_33,1
Hospital_5,2025-07-01,Department_01,379
Hospital_5,2025-07-01,Department_02,292
Hospital_5,2025-07-01,Department_03,236
Hospital_5,2025-07-01,Department_04,274
Hospital_5,2025-07-01,Department_05,155
Hospital_5,2025-07-01,Department_06,89
Hospital_5,2025-07-01,Department_07,99
Hospital_5,2025-07-01,Department_08,61
Hospital_5,2025-07-01,Department_09,61
Hospital_5,2025-07-01,Department_10,46
Hospital_5,2025-07-01,Department_11,50
Hospital_5,2025-07-01,Department_12,45
Hospital_5,2025-07-01,Department_13,92
Hospital_5,2025-07-01,Department_14,47
Hospital_5,2025-07-01,Department_15,40
Hospital_5,2025-07-01,Department_16,12
Hospital_5,2025-07-01,Department_17,24
Hospital_5,2025-07-01,Department_18,11
Hospital_5,2025-07-01,Department_19,10
Hospital_5,2025-07-01,Department_20,7
Hospital_5,2025-07-01,Department_21,20
Hospital_5,2025-07-01,Department_22,12
Hospital_5,2025-07-01,Department_23,6
Hospital_5,2025-07-01,Department_24,4
Hospital_5,2025-07-01,Department_26,1
Hospital_5,2025-07-01,Department_27,1
Hospital_5,2025-07-01,Department_28,1
Hospital_5,2025-07-01,Department_32,1
Hospital_5,2025-08-01,Department_01,326
Hospital_5,2025-08-01,Department_02,300
Hospital_5,2025-08-01,Department_03,247
Hospital_5,2025-08-01,Department_04,236
Hospital_5,2025-08-01,Department_05,160
Hospital_5,2025-08-01,Department_06,92
Hospital_5,2025-08-01,Department_07,92
Hospital_5,2025-08-01,Department_08,87
Hospital_5,2025-08-01,Department_09,62
Hospital_5,2025-08-01,Department_10,39
Hospital_5,2025-08-01,Department_11,44
Hospital_5,2025-08-01,Department_12,38
Hospital_5,2025-08-01,Department_13,41
Hospital_5,2025-08-01,Department_14,65
Hospital_5,2025-08-01,Department_15,52
Hospital_5,2025-08-01,Department_16,12
Hospital_5,2025-08-01,Department_17,25
Hospital_5,2025-08-01,Department_18,13
Hospital_5,2025-08-01,Department_19,16
Hospital_5,2025-08-01,Department_20,15
Hospital_5,2025-08-01,Department_21,16
Hospital_5,2025-08-01,Department_22,16
Hospital_5,2025-08-01,Department_23,5
Hospital_5,2025-08-01,Department_24,5
Hospital_5,2025-08-01,Department_26,1
Hospital_5,2025-08-01,Department_28,3
Hospital_5,2025-08-01,Department_33,1
Hospital_5,2025-09-01,Department_01,510
Hospital_5,2025-09-01,Department_02,330
Hospital_5,2025-09-01,Department_03,237
Hospital_5,2025-09-01,Department_04,249
Hospital_5,2025-09-01,Department_05,164
Hospital_5,2025-09-01,Department_06,96
Hospital_5,2025-09-01,Department_07,86
Hospital_5,2025-09-01,Department_08,97
Hospital_5,2025-09-01,Department_09,72
Hospital_5,2025-09-01,Department_10,51
Hospital_5,2025-09-01,Department_11,55
Hospital_5,2025-09-01,Department_12,59
Hospital_5,2025-09-01,Department_13,55
Hospital_5,2025-09-01,Department_14,38
Hospital_5,2025-09-01,Department_15,35
Hospital_5,2025-09-01,Department_16,31
Hospital_5,2025-09-01,Department_17,24
Hospital_5,2025-09-01,Department_18,19
Hospital_5,2025-09-01,Department_19,14
Hospital_5,2025-09-01,Department_20,16
Hospital_5,2025-09-01,Department_21,15
Hospital_5,2025-09-01,Department_22,7
Hospital_5,2025-09-01,Department_23,6
Hospital_5,2025-09-01,Department_24,2
Hospital_5,2025-09-01,Department_25,6
Hospital_5,2025-10-01,Department_01,686
Hospital_5,2025-10-01,Department_02,341
Hospital_5,2025-10-01,Department_03,274
Hospital_5,2025-10-01,Department_04,261
Hospital_5,2025-10-01,Department_05,146
Hospital_5,2025-10-01,Department_06,107
Hospital_5,2025-10-01,Department_07,92
Hospital_5,2025-10-01,Department_08,78
Hospital_5,2025-10-01,Department_09,78
Hospital_5,2025-10-01,Department_10,69
Hospital_5,2025-10-01,Department_11,73
Hospital_5,2025-10-01,Department_12,71
Hospital_5,2025-10-01,Department_13,65
Hospital_5,2025-10-01,Department_14,54
Hospital_5,2025-10-01,Department_15,43
Hospital_5,2025-10-01,Department_16,33
Hospital_5,2025-10-01,Department_17,19
Hospital_5,2025-10-01,Department_18,11
Hospital_5,2025-10-01,Department_19,13
Hospital_5,2025-10-01,Department_20,21
Hospital_5,2025-10-01,Department_21,10
Hospital_5,2025-10-01,Department_22,8
Hospital_5,2025-10-01,Department_23,8
Hospital_5,2025-10-01,Department_24,4
Hospital_5,2025-10-01,Department_25,4
Hospital_5,2025-10-01,Department_26,1
Hospital_5,2025-10-01,Department_32,2
Hospital_5,2025-11-01,Department_01,566
Hospital_5,2025-11-01,Department_02,315
Hospital_5,2025-11-01,Department_03,212
Hospital_5,2025-11-01,Department_04,273
Hospital_5,2025-11-01,Department_05,189
Hospital_5,2025-11-01,Department_06,104
Hospital_5,2025-11-01,Department_07,93
Hospital_5,2025-11-01,Department_08,87
Hospital_5,2025-11-01,Department_09,58
Hospital_5,2025-11-01,Department_10,47
Hospital_5,2025-11-01,Department_11,62
Hospital_5,2025-11-01,Department_12,68
Hospital_5,2025-11-01,Department_13,38
Hospital_5,2025-11-01,Department_14,33
Hospital_5,2025-11-01,Department_15,48
Hospital_5,2025-11-01,Department_16,19
Hospital_5,2025-11-01,Department_17,27
Hospital_5,2025-11-01,Department_18,12
Hospital_5,2025-11-01,Department_19,9
Hospital_5,2025-11-01,Department_20,16
Hospital_5,2025-11-01,Department_21,7
Hospital_5,2025-11-01,Department_22,6
Hospital_5,2025-11-01,Department_23,3
Hospital_5,2025-11-01,Department_24,1
Hospital_5,2025-11-01,Department_25,1
Hospital_5,2025-11-01,Department_27,1
Hospital_5,2025-11-01,Department_30,2
Hospital_5,2025-11-01,Department_35,1
Hospital_5,2025-12-01,Department_01,454
Hospital_5,2025-12-01,Department_02,297
Hospital_5,2025-12-01,Department_03,230
Hospital_5,2025-12-01,Department_04,202
Hospital_5,2025-12-01,Department_05,161
Hospital_5,2025-12-01,Department_06,101
Hospital_5,2025-12-01,Department_07,93
Hospital_5,2025-12-01,Department_08,96
Hospital_5,2025-12-01,Department_09,59
Hospital_5,2025-12-01,Department_10,57
Hospital_5,2025-12-01,Department_11,60
Hospital_5,2025-12-01,Department_12,30
Hospital_5,2025-12-01,Department_13,88
Hospital_5,2025-12-01,Department_14,49
Hospital_5,2025-12-01,Department_15,32
Hospital_5,2025-12-01,Department_16,19
Hospital_5,2025-12-01,Department_17,20
Hospital_5,2025-12-01,Department_18,18
Hospital_5,2025-12-01,Department_19,12
Hospital_5,2025-12-01,Department_20,20
Hospital_5,2025-12-01,Department_21,7
Hospital_5,2025-12-01,Department_22,11
Hospital_5,2025-12-01,Department_23,1
Hospital_5,2025-12-01,Department_24,2
Hospital_5,2025-12-01,Department_25,2
Hospital_5,2025-12-01,Department_27,2
Hospital_5,2026-01-01,Department_01,518
Hospital_5,2026-01-01,Department_02,325
Hospital_5,2026-01-01,Department_03,246
Hospital_5,2026-01-01,Department_04,269
Hospital_5,2026-01-01,Department_05,198
Hospital_5,2026-01-01,Department_06,125
Hospital_5,2026-01-01,Department_07,103
Hospital_5,2026-01-01,Department_08,93
Hospital_5,2026-01-01,Department_09,68
Hospital_5,2026-01-01,Department_10,74
Hospital_5,2026-01-01,Department_11,71
Hospital_5,2026-01-01,Department_12,41
Hospital_5,2026-01-01,Department_13,76
Hospital_5,2026-01-01,Department_14,67
Hospital_5,2026-01-01,Department_15,48
Hospital_5,2026-01-01,Department_16,25
Hospital_5,2026-01-01,Department_17,17
Hospital_5,2026-01-01,Department_18,10
Hospital_5,2026-01-01,Department_19,19
Hospital_5,2026-01-01,Department_20,7
Hospital_5,2026-01-01,Department_21,8
Hospital_5,2026-01-01,Department_22,8
Hospital_5,2026-01-01,Department_23,5
Hospital_5,2026-01-01,Department_24,10
Hospital_5,2026-01-01,Department_25,5
Hospital_5,2026-01-01,Department_27,4
Hospital_5,2026-01-01,Department_28,1
Hospital_5,2026-01-01,Department_29,3
Hospital_5,2026-01-01,Department_30,1
Hospital_5,2026-02-01,Department_01,542
Hospital_5,2026-02-01,Department_02,337
Hospital_5,2026-02-01,Department_03,272
Hospital_5,2026-02-01,Department_04,279
Hospital_5,2026-02-01,Department_05,160
Hospital_5,2026-02-01,Department_06,129
Hospital_5,2026-02-01,Department_07,94
Hospital_5,2026-02-01,Department_08,74
Hospital_5,2026-02-01,Department_09,67
Hospital_5,2026-02-01,Department_10,74
Hospital_5,2026-02-01,Department_11,57
Hospital_5,2026-02-01,Department_12,69
Hospital_5,2026-02-01,Department_13,52
Hospital_5,2026-02-01,Department_14,64
Hospital_5,2026-02-01,Department_15,44
Hospital_5,2026-02-01,Department_16,21
Hospital_5,2026-02-01,Department_17,11
Hospital_5,2026-02-01,Department_18,18
Hospital_5,2026-02-01,Department_19,17
Hospital_5,2026-02-01,Department_20,10
Hospital_5,2026-02-01,Department_21,5
Hospital_5,2026-02-01,Department_22,8
Hospital_5,2026-02-01,Department_23,6
Hospital_5,2026-02-01,Department_24,3
Hospital_5,2026-02-01,Department_26,1
Hospital_5,2026-02-01,Department_27,1
Hospital_5,2026-02-01,Department_30,1
Hospital_5,2026-03-01,Department_01,484
Hospital_5,2026-03-01,Department_02,255
Hospital_5,2026-03-01,Department_03,268
Hospital_5,2026-03-01,Department_04,222
Hospital_5,2026-03-01,Department_05,138
Hospital_5,2026-03-01,Department_06,100
Hospital_5,2026-03-01,Department_07,79
Hospital_5,2026-03-01,Department_08,77
Hospital_5,2026-03-01,Department_09,61
Hospital_5,2026-03-01,Department_10,56
Hospital_5,2026-03-01,Department_11,60
Hospital_5,2026-03-01,Department_12,36
Hospital_5,2026-03-01,Department_13,50
Hospital_5,2026-03-01,Department_14,47
Hospital_5,2026-03-01,Department_15,38
Hospital_5,2026-03-01,Department_16,28
Hospital_5,2026-03-01,Department_17,20
Hospital_5,2026-03-01,Department_18,7
Hospital_5,2026-03-01,Department_19,12
Hospital_5,2026-03-01,Department_20,7
Hospital_5,2026-03-01,Department_21,11
Hospital_5,2026-03-01,Department_22,4
Hospital_5,2026-03-01,Department_23,9
Hospital_5,2026-03-01,Department_24,3
Hospital_5,2026-03-01,Department_26,2
Hospital_5,2026-04-01,Department_01,499
Hospital_5,2026-04-01,Department_02,330
Hospital_5,2026-04-01,Department_03,348
Hospital_5,2026-04-01,Department_04,285
Hospital_5,2026-04-01,Department_05,180
Hospital_5,2026-04-01,Department_06,125
Hospital_5,2026-04-01,Department_07,102
Hospital_5,2026-04-01,Department_08,102
Hospital_5,2026-04-01,Department_09,74
Hospital_5,2026-04-01,Department_10,80
Hospital_5,2026-04-01,Department_11,76
Hospital_5,2026-04-01,Department_12,96
Hospital_5,2026-04-01,Department_13,70
Hospital_5,2026-04-01,Department_14,52
Hospital_5,2026-04-01,Department_15,48
Hospital_5,2026-04-01,Department_16,22
Hospital_5,2026-04-01,Department_17,22
Hospital_5,2026-04-01,Department_18,16
Hospital_5,2026-04-01,Department_19,12
Hospital_5,2026-04-01,Department_20,15
Hospital_5,2026-04-01,Department_21,10
Hospital_5,2026-04-01,Department_22,6
Hospital_5,2026-04-01,Department_23,9
Hospital_5,2026-04-01,Department_24,7
Hospital_5,2026-04-01,Department_25,2
Hospital_5,2026-04-01,Department_29,4
Hospital_5,2026-04-01,Department_30,1
Hospital_5,2026-04-01,Department_31,1
Hospital_5,2026-05-01,Department_01,489
Hospital_5,2026-05-01,Department_02,357
Hospital_5,2026-05-01,Department_03,293
Hospital_5,2026-05-01,Department_04,261
Hospital_5,2026-05-01,Department_05,198
Hospital_5,2026-05-01,Department_06,135
Hospital_5,2026-05-01,Department_07,100
Hospital_5,2026-05-01,Department_08,98
